t,s,d,vs,vd,s_var,vs_var,d_var,vd_var,visible
1762168827.254758596,10.209233649935054,-0.0031730193936222507,1.4172364975703993,-0.010464017711694437,0.002497576736605852,0.00950513361126957,0.002497576736598512,0.00950513361122551,1
1762168827.304614544,10.27060063827889,-0.002566785439004086,1.4045665005833305,-0.007358199056457888,0.002565428646850901,0.009654312374977303,0.0025654286468436305,0.009654312374938736,1
1762168827.354707479,10.32164195541278,-0.0041421119912071844,1.3815647411953857,-0.0058129943515827015,0.0024994092393229514,0.009504471990595068,0.0024994092393165524,0.009504471990563739,1
1762168827.404658556,10.382494107314319,-0.017174981531552613,1.365882560971616,-0.018731719008827977,0.002567081571785365,0.009653301889514755,0.002567081571779128,0.009653301889487636,1
1762168827.454688549,10.447476084615765,-0.02274083377018463,1.35342231917159,-0.034480439259195104,0.0025005585600581842,0.00950231310373762,0.002500558560052775,0.009502313103715961,1
1762168827.504606962,10.50733934672497,-0.01990043426181032,1.3491355388793675,-0.02765419216942925,0.002568075929498628,0.009651115198616549,0.0025680759294934366,0.009651115198598013,1
1762168827.554769039,10.565160288932153,-0.018954818556851268,1.343012884995679,-0.022519629162090656,0.0026306182973576866,0.009772298200730969,0.0026306182973527717,0.00977229820071528,1
1762168827.605408669,10.598267856303199,0.00766000687650646,1.3000939386462922,0.016727210854408047,0.0025535535316140155,0.009590453312125739,0.002553553531609873,0.00959045331211362,1
1762168827.655034781,10.653331739374993,0.009305935120137231,1.2707937598661645,0.037011433555777025,0.0026161368419679574,0.009720499812298895,0.002616136841964089,0.009720499812288752,1
1762168827.704648972,10.701515147497982,0.006977118204398077,1.2521711109681517,0.031649982156417275,0.002673328942039239,0.009824455205485352,0.00267332894203567,0.009824455205476954,1
1762168827.754995584,10.743772142193702,0.001790033158412393,1.224087861755955,0.004544862261294524,0.0025876720304487248,0.009625037888883567,0.002587672030445791,0.00962503788887729,1
1762168827.804938316,10.792023403061947,0.0010068416848694967,1.2050060654262573,-0.0028563366616143502,0.0026462999381920787,0.00974654873464419,0.002646299938189404,0.009746548734639048,1
1762168827.855010509,10.841392823637943,0.004414675856446591,1.1882624422241155,-0.0006217668158410884,0.002700135703754479,0.009845599607037264,0.002700135703752068,0.009845599607033097,1
1762168827.904955387,10.884124361111175,0.007985078614431524,1.1649547086943313,0.008917776059207131,0.0026079746814339417,0.00963585634674054,0.0026079746814320027,0.009635856346737514,1
1762168827.954990387,10.93333383436471,0.004551800829148806,1.1456805797581169,0.008128930037402386,0.0026640368916331218,0.009755428108595693,0.002664036891631393,0.009755428108593258,1
1762168828.004640818,10.95933546505775,0.006461646251491458,1.1168328543000168,0.0067819239144936445,0.00271476260337381,0.009850105207921109,0.002714762603372285,0.009850105207919166,1
1762168828.054785490,11.001497766022649,0.0034859657183762354,1.0937005801253497,0.0032694740611335744,0.0027613129937180143,0.009928659005579052,0.0027613129937166833,0.009928659005577514,1
1762168828.104582787,11.035131468026268,-0.0016580082974543909,1.0583216679643523,-0.005404175398593348,0.002656054534963876,0.009692254687279822,0.002656054534962838,0.00969225468727873,1
1762168828.155017614,11.079849297913922,-0.0029782565445678403,1.0442653020316541,-0.00948444348439594,0.002706737372330391,0.009801512969024496,0.0027067373723294957,0.009801512969023615,1
1762168828.204950333,11.134510054402803,0.0012654380106241496,1.0449893265152728,-0.004772196296288157,0.0027521967161093044,0.009887296924269701,0.0027521967161085394,0.009887296924268991,1
1762168828.254497528,11.171199039463579,0.002508399187646714,1.038930552681275,0.005063728352517577,0.002647407265010124,0.009661339999139804,0.0026474072650095404,0.00966133999913927,1
1762168828.304979086,11.224211892923483,-0.0035127148222205665,1.0311816990405533,-0.0007952201148972105,0.002698347772496508,0.009778547463262576,0.0026983477724960145,0.009778547463262122,1
1762168828.355018854,11.27656090924393,-0.0036487437025485127,1.0292446947624696,-0.005825554918702422,0.0027441115283653133,0.009870536303022072,0.002744111528364901,0.00987053630302168,1
1762168828.405234337,11.317417009137774,-0.0018645468986651093,1.027980876847549,-0.005602852532725783,0.002785498253003868,0.009944347044561094,0.0027854982530035265,0.009944347044560747,1
1762168828.454856396,11.367324789549649,-0.0014882712585953452,1.027173467188764,0.00011435748273068464,0.0026742655325124438,0.009705998824596959,0.002674265532512192,0.009705998824596655,1
1762168828.504831791,11.42471219447524,-0.005041445460025876,1.0289730406085673,-0.0022235499781332823,0.0027218066482689483,0.009814510948073745,0.002721806648268743,0.009814510948073459,1
1762168828.554953337,11.47458142957793,-0.002608925200843334,1.0282116249725575,-0.0038939180414014284,0.002763977127918372,0.009897534640609437,0.0027639771279182055,0.009897534640609162,1
1762168828.604594946,11.522812033351563,-0.003457050840246175,1.030484947864617,-0.0035104019766161363,0.002802243830371777,0.00996467208020823,0.0028022438303716424,0.009964672080207964,1
1762168828.654977560,11.573636774997984,-0.0063868035235864875,1.0293937419261074,-0.003655835890910515,0.0028371884005932418,0.010020735775198198,0.0028371884005931347,0.01002073577519794,1
1762168828.704618454,11.62586325207297,-0.005472002713192877,1.0300439157395767,-0.006663566583570682,0.0028673611323970765,0.010061596259710042,0.0028673611323969915,0.010061596259709793,1
1762168828.754759550,11.679122420828,-0.00041050474633594336,1.0310240211141655,0.0007120186887119761,0.0027387537280145783,0.009788831502501458,0.0027387537280145185,0.009788831502501216,1
1762168828.804602861,11.729297439796696,-0.0018711806577802258,1.0308669850844907,0.003781650240595386,0.002777894593020004,0.009877994296444356,0.002777894593019957,0.009877994296444119,1
1762168828.854800463,11.784613307776539,-0.0035280416332898203,1.0344660769012666,0.0005831786698799127,0.002813682548189199,0.009951413368529673,0.0028136825481891617,0.009951413368529442,1
1762168828.904616833,11.833886344536852,-0.0005016134828703053,1.0354670281025,-0.0009255491973135657,0.002844818062727441,0.01000616486668226,0.002844818062727411,0.010006164866682038,1
1762168828.954576254,11.889916254965573,0.002785249673903766,1.038220642003505,0.007302109892883116,0.0027200070999217284,0.009751446106774735,0.0027200070999217067,0.00975144610677453,1
1762168829.004603863,11.945646352635569,-0.0024398206804205937,1.043462123539849,0.00411267131515033,0.0027603436127610925,0.00984957475035511,0.002760343612761074,0.009849574750354913,1
1762168829.055009127,11.999086098482792,6.286314208563721e-05,1.0468516844526996,-0.0012452506044035238,0.002797493036530152,0.009930513181907175,0.0027974930365301364,0.00993051318190699,1
1762168829.104612827,12.058677358696631,0.0041926627568048165,1.0529416582834996,0.0013358511722975004,0.0028302786526686837,0.009992207282522755,0.0028302786526686707,0.009992207282522578,1
1762168829.155010462,12.111468412259853,0.0004949812010802893,1.0584269120970362,0.0042062309433459665,0.002860508692708133,0.010044527811484148,0.0028605086927081212,0.010044527811483983,1
1762168829.205330849,12.173271344409915,-0.00927665453600082,1.063256354479741,-0.01113827809573441,0.0027348393012676018,0.009791842660571301,0.002734839301267593,0.009791842660571157,1
1762168829.255028963,12.230320780553182,-0.006750133202817509,1.0713206068271304,-0.015354403209731637,0.002771174022464715,0.009874215498087272,0.002771174022464706,0.009874215498087138,1
1762168829.304693222,12.284801925182574,-0.003345889332829203,1.0806650085177396,-0.008886243190527273,0.0028062397265684017,0.009948130125147324,0.002806239726568393,0.009948130125147203,1
1762168829.354663372,12.339139687682426,-0.006259845591991723,1.0813223597170056,-0.003353683705138251,0.0028382078898609602,0.010008286991521063,0.002838207889860952,0.010008286991520952,1
1762168829.404609203,12.39611791555622,-0.01137173749440038,1.0816096432266886,-0.008530980126003942,0.002866982408821947,0.010056444075242067,0.0028669824088219395,0.010056444075241968,1
1762168829.454743385,12.45624377936693,-0.012802886005533148,1.085565725341783,-0.01469813434074535,0.00289255285736022,0.010094247993523696,0.0028925528573602124,0.010094247993523606,1
1762168829.504608154,12.513748304884233,-0.009732184102113791,1.0932988971836253,-0.012625033770520286,0.00291491764694616,0.010122959140117776,0.002914917646946152,0.010122959140117696,1
1762168829.554999113,12.56840319309698,-0.00811592561326453,1.0974880226210522,-0.006164020174929362,0.002934705320965217,0.01014598565692797,0.002934705320965209,0.0101459856569279,1
1762168829.604611397,12.623782563381393,-0.00926857154104637,1.096195494328,-0.0031877003685302384,0.0029512742650945356,0.01016127482658749,0.0029512742650945278,0.01016127482658743,1
1762168829.655013084,12.677454025569142,-0.010574576641612791,1.0949262746871724,-0.005315649065363272,0.0029661951700735256,0.010175400371826574,0.002966195170073517,0.01017540037182652,1
1762168829.704596281,12.73105432023648,-0.011102199554346614,1.0944991796110477,-0.00806801133033391,0.0029778519789277645,0.010181915993139848,0.0029778519789277554,0.010181915993139803,1
1762168829.754962206,12.783446932534872,-0.012981104547508896,1.0924175557808922,-0.00984598818399425,0.0029885639563218542,0.010189987983051929,0.0029885639563218456,0.01018998798305189,1
1762168829.804615021,12.837011878768624,-0.015406223892147686,1.0903257732951128,-0.012377407539667417,0.00299682566702994,0.010193308292115264,0.0029968256670299324,0.01019330829211523,1
1762168829.854679108,12.898946222237834,-0.012223736922013562,1.0945188186536665,-0.01145260308964411,0.0030039916960607005,0.010196959463271675,0.0030039916960606927,0.010196959463271645,1
1762168829.904867172,12.950796054221057,-0.006874398143171084,1.0987553611907022,0.0007191267300576315,0.002842738876963536,0.00988472716647681,0.0028427388769635305,0.009884727166476788,1
1762168829.954965591,13.002581028942947,-0.00681938871685534,1.0959662907322338,0.002762813718889696,0.0030361310137940554,0.010276474376117076,0.0030361310137940493,0.010276474376117057,1
1762168830.005313873,13.062893144118219,-0.01040052226609743,1.0931077659568185,7.052258705113682e-06,0.0030385737010850946,0.01026498888235782,0.0030385737010850886,0.0102649888823578,1
1762168830.054974556,13.11703823430472,-0.004670881409628347,1.095508433787673,-0.0022574341605391813,0.003039686883847195,0.010253545127152269,0.003039686883847189,0.010253545127152253,1
1762168830.104652166,13.172197724938972,-0.0017285162441817194,1.1010495057693235,0.002288346458104715,0.003040045607215782,0.010243628123687457,0.0030400456072157763,0.010243628123687447,1
1762168830.154719830,13.225978014291513,-0.0027828876304941278,1.0985324717127418,0.005092139192263634,0.003040444290713658,0.010237602576302672,0.0030404442907136526,0.010237602576302664,1
1762168830.204643726,13.27998774359755,0.00017167292659260022,1.0963017680813294,0.0032972189471090043,0.003040571671206004,0.010233521399655096,0.0030405716712059994,0.010233521399655087,1
1762168830.254994392,13.335608725014398,0.00379827404786273,1.0945391502737398,0.005784146997069721,0.0030400784731291933,0.0102294036243694,0.003040078473129189,0.010229403624369393,1
1762168830.304556370,13.391603759909524,0.002160198080208958,1.0957538441465793,0.007145090996987834,0.0030389715363595003,0.01022478213116225,0.003038971536359497,0.010224782131162242,1
1762168830.354768991,13.44420009525554,0.0009408755257488903,1.09544945004273,0.005589687309759244,0.0032301643129748073,0.010577607747614728,0.0032301643129748043,0.010577607747614723,1
1762168830.404627085,13.502527085748639,-0.0007599102321094108,1.097024275177673,-0.00010971570182590641,0.003205473322599807,0.010496996914653533,0.0032054733225998036,0.01049699691465353,1
1762168830.454806089,13.555291034333239,-0.0013384900132370884,1.0969293723813194,-0.0017770576921979542,0.003393775239799508,0.010814641010165394,0.003393775239799505,0.010814641010165391,1
1762168830.504661798,13.607119147992414,-0.0015357453796578818,1.0963868745432364,-0.0030564874815749736,0.0033456571288826165,0.010678028270312102,0.0033456571288826144,0.0106780282703121,1
1762168830.554448843,13.65877417750646,-0.006448306677532486,1.0924035837777006,-0.005504753675824073,0.0032994008926103564,0.010559378287594292,0.003299400892610354,0.01055937828759429,1
1762168830.604615688,13.708970693648238,-0.009257183304332672,1.0884341182963742,-0.007985898836602725,0.0034832037268359727,0.010869533561388825,0.00348320372683597,0.010869533561388822,1
1762168830.654754639,13.772887883633105,-0.007795615430466875,1.0912327799616566,-0.010724158722975009,0.0034172868658845553,0.0107105886903164,0.003417286865884553,0.010710588690316396,1
1762168830.704603195,13.822152756074304,-0.004687076459276907,1.092764913460337,-0.006506927796995111,0.0033592607964195395,0.010587225250464256,0.0033592607964195373,0.010587225250464256,1
1762168830.754976749,13.88231706332997,-0.009991102727912725,1.0945798407931164,-0.004038188650565791,0.003309085779264945,0.010494966050283936,0.0033090857792649427,0.010494966050283936,1
1762168830.804679394,13.935361325383585,-0.01397067290516845,1.094925907730946,-0.009387874914996592,0.0032647644500989506,0.01042320570561973,0.0032647644500989484,0.01042320570561973,1
1762168830.855028391,13.985099671475144,-0.013455435300493056,1.0941550764985746,-0.012556029168724687,0.003443611020405321,0.01074835804518249,0.00344361102040532,0.010748358045182491,1
1762168830.904629230,14.030746361810243,-0.016350294131944835,1.0865004502379738,-0.015256068303211018,0.0033799930003917686,0.010620263901559582,0.003379993000391768,0.010620263901559584,1
1762168830.954772949,14.091916562080492,-0.022033527192231426,1.0787316860894522,-0.017497938451351686,0.0033251053379500187,0.010523477994835455,0.0033251053379500183,0.010523477994835453,1
1762168831.004551411,14.143403323181838,-0.020990697780699688,1.0801649088722574,-0.018756175922437113,0.0032773084847697426,0.010449201117628624,0.003277308484769742,0.010449201117628622,1
1762168831.054673672,14.194530094834445,-0.01695376094712775,1.0811784850480517,-0.01673823325972177,0.0034548084799531655,0.010773341323456528,0.0034548084799531655,0.010773341323456524,1
1762168831.104610443,14.239253766409677,-0.015546008585554164,1.0756612664001075,-0.009358624453755513,0.0033890728720999096,0.010644814987580478,0.0033890728720999096,0.010644814987580475,1
1762168831.154791832,14.278618372107232,-0.02054150104324682,1.0580876778890231,-0.009010285590457492,0.0033323631751689255,0.01054691439207125,0.0033323631751689255,0.010546914392071246,1
1762168831.204595566,14.34849977949189,-0.02155007599963283,1.0607163116258542,-0.01482216230085498,0.003283394249277895,0.010472481990603752,0.003283394249277895,0.010472481990603749,1
1762168831.254808903,14.392750419241077,-0.02008602610266905,1.0642162301137836,-0.016053794225808563,0.0032415692727039234,0.010417700554975755,0.0032415692727039234,0.010417700554975751,1
1762168831.304617882,14.438277762309648,-0.0213541360743245,1.0598991757023297,-0.013185313081845862,0.003205514458802591,0.010376379182584307,0.003205514458802591,0.010376379182584303,1
1762168831.355526686,14.501701800767325,-0.02572318012636777,1.0564299544112354,-0.016524556485980682,0.0031807137173520974,0.010369365889393382,0.0031807137173520974,0.010369365889393379,1
1762168831.404692650,14.551607056175115,-0.023286775708004012,1.0571452692338494,-0.017505907181494095,0.0033548608467347365,0.01068740871338637,0.003354860846734736,0.010687408713386366,1
1762168831.454797983,14.59970366297085,-0.020398130388593116,1.0600737726056377,-0.01516254045623761,0.0033053315291189443,0.010589357298387735,0.003305331529118944,0.010589357298387732,1
1762168831.504603624,14.642763548980025,-0.021115472424567662,1.0503696134863136,-0.009861865307118068,0.00326240707100263,0.010513285003171434,0.003262407071002629,0.010513285003171433,1
1762168831.554644585,14.704431887095058,-0.027716574965622194,1.0435458644384568,-0.013851481429278353,0.0032254736862871404,0.01045525777948208,0.00322547368628714,0.010455257779482079,1
1762168831.605070353,14.755073761150664,-0.025690790971610096,1.044335759310075,-0.016372398684387543,0.003406316564046204,0.010785576857282143,0.003406316564046203,0.010785576857282141,1
1762168831.654731989,14.798564611981327,-0.02411737773989282,1.0465290196519605,-0.01756735474972155,0.0033491989095756364,0.010662338878491958,0.0033491989095756347,0.010662338878491958,1
1762168831.704663038,14.847392042829458,-0.02568948007839955,1.0435934740922466,-0.014946947817209167,0.003300204509335895,0.01056847900293096,0.0033002045093358935,0.01056847900293096,1
1762168831.754715681,14.901481348301127,-0.03659877932206072,1.0360877932748371,-0.02153245884116546,0.0032579390250384176,0.0104965849657809,0.003257939025038416,0.0104965849657809,1
1762168831.804588556,14.96000083636338,-0.03648911761113281,1.0441823421411573,-0.028000704833257097,0.0032212842764303014,0.010440886660380105,0.0032212842764303,0.010440886660380105,1
1762168831.854601383,15.010438421407784,-0.034735871425923534,1.0511472658547751,-0.02869675973944134,0.003189564754700362,0.01039780572454983,0.003189564754700361,0.01039780572454983,1
1762168831.904609203,15.05913769625208,-0.031832740491700415,1.0507167389383096,-0.023468226510115438,0.0033709282111201743,0.010734444868377917,0.003370928211120174,0.010734444868377917,1
1762168831.955088615,15.109778669741427,-0.03306708487002237,1.043670857957248,-0.019162436546578735,0.0033204815113648967,0.010628150206876177,0.0033204815113648963,0.010628150206876177,1
1762168832.004598618,15.157809153714842,-0.03388859301261309,1.0382875711492425,-0.01868220003712993,0.0032755538860486932,0.010541523741614704,0.0032755538860486932,0.010541523741614704,1
1762168832.054884195,15.208255653642915,-0.033604578619357194,1.0351240537444082,-0.019612817085501784,0.003237333859060797,0.010477007746161993,0.003237333859060797,0.010477007746161993,1
1762168832.104751825,15.269503414071224,-0.03608590861001351,1.0401186836588452,-0.01970799353747087,0.0030173616141940794,0.010099399082582937,0.0030173616141940794,0.010099399082582937,1
1762168832.154888153,15.323964848050583,-0.03526750168338548,1.0500496221319804,-0.020066260007428456,0.0030104316253814064,0.010127627862134475,0.0030104316253814064,0.010127627862134475,1
1762168832.204713821,15.366117275208355,-0.03514862143410367,1.0458014325687244,-0.02071687016011554,0.0030090837860014814,0.010165730521658681,0.0030090837860014814,0.010165730521658681,1
1762168832.254799128,15.415647283879233,-0.037571784722965795,1.034399909188802,-0.022533056671045847,0.003006256711057153,0.010186668430919418,0.003006256711057153,0.010186668430919418,1
1762168832.304566622,15.428382169126447,-0.030811198127391207,1.0125678198557329,-0.020642474564649783,0.0031930808616039328,0.010550336668595539,0.0031930808616039328,0.010550336668595539,1
1762168832.354798317,15.512272188689318,-0.030291978324087962,0.9951937482621954,-0.016672561225003265,0.0029860595534460833,0.010155131779519084,0.0029860595534460833,0.010155131779519084,1
1762168832.404659033,15.54593769258117,-0.02699696984104963,0.9730081125292548,-0.014350297135294395,0.0029891641624156724,0.010184204120850684,0.0029891641624156724,0.010184204120850684,1
1762168832.455224752,15.529158405581622,-0.037021770186493705,0.9222441980531964,-0.02198986885392044,0.0029955556361866923,0.010219097252435128,0.0029955556361866923,0.010219097252435128,1
1762168832.504644394,15.569040083180514,-0.03330913237529318,0.8865203735086983,-0.02510399844488765,0.0031824079703210903,0.010569606517724458,0.0031824079703210903,0.010569606517724458,1
1762168832.554974556,15.61936820154387,-0.02712286403248699,0.874231282046971,-0.02216551574482739,0.003163931197371851,0.010508424567064622,0.003163931197371851,0.010508424567064622,1
1762168832.604936838,15.714491074005332,-0.03041011064659812,0.9129370068315854,-0.016357721685518096,0.0031468203924616576,0.010456759955058889,0.0031468203924616576,0.010456759955058889,1
1762168832.655022383,15.76520147417377,-0.02706184111365048,0.946567236265194,-0.014315130651042427,0.0031316247923154177,0.010415308343614645,0.0031316247923154177,0.010415308343614645,1
1762168832.704966545,15.8130787090366,-0.034169991613034446,0.9763933099150848,-0.01603265297647232,0.003117840657049869,0.010380969364294728,0.003117840657049869,0.010380969364294728,1
1762168832.754865885,15.885640913251786,-0.03056295272756624,0.9710421528352787,-0.01532134911728703,0.0029279120655481693,0.010026462682484163,0.0029279120655481693,0.010026462682484163,1
1762168832.804885864,15.951579444588859,-0.027705859554912917,0.9998088031698893,-0.012403197877198612,0.0029381832571659786,0.010076496938404445,0.0029381832571659786,0.010076496938404445,1
1762168832.854916573,16.005480392407208,-0.04123943872216325,1.0382204231976913,-0.027465073285133413,0.0029482596407005087,0.010117785865028747,0.0029482596407005087,0.010117785865028747,1
1762168832.904936314,16.057926997990897,-0.02541210553685718,1.0413550679454935,-0.024437254691784902,0.003139285648882767,0.010489146149713018,0.003139285648882767,0.010489146149713018,1
1762168832.955004930,16.118328729418213,-0.024994383570593897,1.039975838919803,-0.02816004360836997,0.0031269212113937527,0.010441625218383346,0.0031269212113937527,0.010441625218383346,1
1762168833.004607677,16.173950921111878,-0.01722901968851464,1.0480562742339745,-0.007121997309573762,0.0031148921845587257,0.010399997345276937,0.0031148921845587257,0.010399997345276937,1
1762168833.054955006,16.227519111021998,-0.01467835788847763,1.0567396848565256,-0.004653898296855741,0.0031048380083499067,0.010369372074748981,0.0031048380083499067,0.010369372074748981,1
1762168833.104946613,16.2792708058231,-0.013952068189281585,1.0543558222543175,-0.004134855956081181,0.0030954242647388774,0.010343504500466158,0.0030954242647388774,0.010343504500466158,1
1762168833.155002832,16.34241904324856,-0.016694842477979716,1.0590977323412738,-0.0047020323274111,0.0030868968870242618,0.010322524882014393,0.0030868968870242618,0.010322524882014393,1
1762168833.205239058,16.392747229850375,-0.025681762495246584,1.0633862599449162,-0.014718056903373081,0.0030791878227390606,0.010305488061012618,0.0030791878227390606,0.010305488061012618,1
1762168833.254694939,16.448064521394738,-0.013001983744375108,1.068186326969829,-0.009537170805593314,0.0030719648950779392,0.0102905639363977,0.0030719648950779392,0.0102905639363977,1
1762168833.304637432,16.501655329559508,-0.017438330845712637,1.0651040580903808,-0.00856332623011032,0.003065996156281814,0.010280359308363024,0.003065996156281814,0.010280359308363024,1
1762168833.354691267,16.51909096259094,-0.014189028240885687,1.0547484707607757,-0.005756731663041049,0.0030608048251533075,0.010272656976747455,0.0030608048251533075,0.010272656976747455,1
1762168833.404608011,16.603067582309198,-0.01944365521448142,1.0383501273250966,-0.011153339277683375,0.002884033195092599,0.009947947757812884,0.002884033195092599,0.009947947757812884,1
1762168833.454966784,16.648080880230143,-0.02846569324802304,1.0438510032930644,-0.01901345829619009,0.0029001157381030023,0.010013652460702115,0.0029001157381030023,0.010013652460702115,1
1762168833.504903555,16.71877989091411,-0.02694551448877716,1.070645655599281,-0.02369600661722975,0.0029150318202303925,0.010066060524290224,0.0029150318202303925,0.010066060524290224,1
1762168833.554692507,16.738682981054392,-0.020862096257351616,1.0637843906778222,-0.02097622974673556,0.0029289442183111974,0.010108047154721116,0.0029289442183111974,0.010108047154721116,1
1762168833.604666471,16.79227196675671,-0.025036526352097514,1.058980705317586,-0.017492767206815703,0.002942501588088587,0.010144088166760616,0.002942501588088587,0.010144088166760616,1
1762168833.654994965,16.84220445310394,-0.03220125203666034,1.030071665436195,-0.02213684538978398,0.0029547215358282563,0.010171692455812197,0.0029547215358282563,0.010171692455812197,1
1762168833.704618454,16.881532147878055,-0.031056377915618667,1.0135235770150346,-0.02650262415184802,0.002965313387007317,0.010191050704002488,0.002965313387007317,0.010191050704002488,1
1762168833.754693985,16.93352382854969,-0.032256507233324475,1.0354063199859307,-0.028385769376173965,0.002975406934129101,0.010207793114816488,0.002975406934129101,0.010207793114816488,1
1762168833.804484129,16.980656109182036,-0.045913226580113396,1.0300651058929464,-0.03334072728328819,0.0028194169071598606,0.009906246356956762,0.0028194169071598606,0.009906246356956762,1
1762168833.854798794,17.03441917120606,-0.04191510092486559,1.0144953054395454,-0.035836936766066745,0.0028456112393711454,0.009983178895068006,0.0028456112393711454,0.009983178895068006,1
1762168833.904947758,17.074370056343984,-0.03933537131052514,1.0167707045160235,-0.03392512436052798,0.0028699036956193356,0.010045462049781467,0.0028699036956193356,0.010045462049781467,1
1762168833.955006599,17.168065553712115,-0.039140875568642146,1.048633088303783,-0.0244655366134639,0.0028918713543672737,0.010093917289088634,0.0028918713543672737,0.010093917289088634,1
1762168834.004676342,17.230008293667318,-0.044785810205519284,1.0848183382759011,-0.027186018961610003,0.0029114068328337417,0.010130300347814586,0.0029114068328337417,0.010130300347814586,1
1762168834.054692030,17.31409696007677,-0.0487982633201108,1.1281347789195784,-0.03519897453369247,0.002929413491124481,0.010160026042387079,0.002929413491124481,0.010160026042387079,1
1762168834.104693413,17.376614618986018,-0.04698751458395486,1.1507015438125134,-0.03706911464508241,0.002945393156028877,0.010182361579118384,0.002945393156028877,0.010182361579118384,1
1762168834.154631853,17.44974480682727,-0.04956923229336572,1.1691356266357738,-0.03475191034289957,0.0029593896082843233,0.010198516187623097,0.0029593896082843233,0.010198516187623097,1
1762168834.204537630,17.518101891011113,-0.05846659271425454,1.185313989819877,-0.03990737105893413,0.0028084329469558406,0.009897999262365145,0.0028084329469558406,0.009897999262365145,1
1762168834.254754543,17.58215062058573,-0.05732166001786634,1.1861101313180469,-0.042766445725350065,0.0028369358609545816,0.009973683679471025,0.0028369358609545816,0.009973683679471025,1
1762168834.304622412,17.656890588848277,-0.05307204200464569,1.201522386472001,-0.038743397834004885,0.0028629098038874955,0.010033969269158408,0.0028629098038874955,0.010033969269158408,1
1762168834.354704142,17.719892318398767,-0.05020993928882363,1.2161269046230665,-0.029828877458285913,0.0028864421178802536,0.010081641752646947,0.0028864421178802536,0.010081641752646947,1
1762168834.404611588,17.784339584220298,-0.04688752164071448,1.2213990146565987,-0.023716103357969608,0.0029076448211933143,0.010119113855948667,0.0029076448211933143,0.010119113855948667,1
1762168834.455097437,17.845096270762024,-0.043062914769852516,1.221400271973827,-0.019641037973557422,0.002927349974302612,0.010151262991006996,0.002927349974302612,0.010151262991006996,1
1762168834.504640579,17.901433233021315,-0.03840848702101767,1.2175898387316773,-0.014749060187735539,0.002943433540512091,0.010170650851020846,0.002943433540512091,0.010170650851020846,1
1762168834.554892063,17.960775928126985,-0.03774669540222332,1.210858343246186,-0.01292928438388114,0.002958204666558247,0.010187557405725538,0.002958204666558247,0.010187557405725538,1
1762168834.604614019,18.015102908673715,-0.038665935665629564,1.2035155594287636,-0.015516766898832116,0.0029708580691432842,0.010199256462428849,0.0029708580691432842,0.010199256462428849,1
1762168834.654507399,18.077954779197874,-0.03928466406568701,1.2033880031032662,-0.020967467197228452,0.002817117693241325,0.009892621933476188,0.002817117693241325,0.009892621933476188,1
1762168834.704637527,18.133984746239324,-0.03677946125578132,1.2007405336539718,-0.0198991680507735,0.002844662024848133,0.009966928807942931,0.002844662024848133,0.009966928807942931,1
1762168834.754866838,18.186173013710203,-0.037125490511118034,1.1898754732399321,-0.01917049596492893,0.002869474897836362,0.01002553529891172,0.002869474897836362,0.01002553529891172,1
1762168834.804643154,18.25317159693171,-0.036192287717004966,1.1865391381730326,-0.02006694890320543,0.0028921668919751156,0.01007318844866009,0.0028921668919751156,0.01007318844866009,1
1762168834.854758739,18.309758209883896,-0.03162844948075222,1.1872233562383507,-0.017845337761025114,0.0029122162926877872,0.01010950923762413,0.0029122162926877872,0.01010950923762413,1
1762168834.904635429,18.36565406707228,-0.027846924167848862,1.1890469953106364,-0.011987509857757612,0.0029306639039685177,0.010140138881463714,0.0029306639039685177,0.010140138881463714,1
1762168834.954620600,18.421932853528695,-0.024292357413756776,1.1850815669205594,-0.008910950739867453,0.003126747051141009,0.010505328112437104,0.003126747051141009,0.010505328112437104,1
1762168835.004617214,18.476259222525858,-0.01990396087876578,1.1774011204832817,-0.004670496754192178,0.003119621811347419,0.010446594735544225,0.003119621811347419,0.010446594735544225,1
1762168835.054642439,18.530057035874425,-0.015372153508474555,1.1736927447408356,-0.002547694298069079,0.003313648206550304,0.01077290759233013,0.003313648206550304,0.01077290759233013,1
1762168835.104945898,18.576324125275463,-0.013706879613810391,1.1609349211415334,0.0005366694802132443,0.0032802649858314566,0.010647699681273935,0.0032802649858314566,0.010647699681273935,1
1762168835.155071020,18.622586892321824,-0.01335092522116155,1.1446242767861474,-0.0001809937085617553,0.00324906708275305,0.010546314822098635,0.00324906708275305,0.010546314822098635,1
1762168835.204934835,18.676670035465257,-0.011619091642222404,1.133406651438198,-0.002388951930539961,0.003220470238064897,0.010465825113798616,0.003220470238064897,0.010465825113798616,1
1762168835.255041838,18.7230225174888,-0.0076755499834264,1.1230380848949657,-0.0002454240995870008,0.0031945119110645764,0.010402758028290247,0.0031945119110645764,0.010402758028290247,1
1762168835.304590702,18.765915876106458,-0.006664573691860838,1.1036243764379745,0.003973574212790298,0.002985853910097754,0.010018352197650014,0.002985853910097754,0.010018352197650014,1
1762168835.354998827,18.815853582695038,-0.005345397448685904,1.0931922867797503,0.0029412469870867632,0.0029881848807135334,0.01005799490231142,0.0029881848807135334,0.01005799490231142,1
1762168835.404931784,18.86279116523457,-0.0015246120429424524,1.086196853583097,0.0039195948347145616,0.002990406431082167,0.010090417947469284,0.002990406431082167,0.010090417947469284,1
